data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
133,418,3,34,3494,1
134,418,3,34,4457,1
135,418,3,34,5216,1
136,418,3,34,427,1
137,418,4,35,1223,1
138,418,4,35,6518,1
139,418,4,35,1084,1
140,418,4,35,3494,1
141,418,4,35,4457,1
142,418,4,35,5216,1
143,418,4,35,427,1
144,418,5,36,6518,1
145,418,5,36,1084,1
146,418,5,36,3494,1
147,418,5,36,4457,1
148,418,5,36,5216,1
149,418,5,36,427,1
150,418,6,37,1084,1
151,418,6,37,3494,1
152,418,6,37,4457,1
153,418,6,37,5216,1
154,418,6,37,427,1
155,418,7,38,3494,1
156,418,7,38,4457,1
157,418,7,38,5216,1
158,418,7,38,427,1
159,418,8,39,4457,1
160,418,8,39,5216,1
161,418,8,39,427,1
162,418,9,40,5216,1
163,418,9,40,427,1
164,419,0,41,1223,1
165,419,0,41,1344,1
166,419,0,41,5549,0
167,419,0,41,3963,1
168,419,0,41,1958,1
169,419,0,41,74,1
170,419,1,42,1344,1
171,419,1,42,5549,0
172,419,1,42,3963,1
173,419,1,42,1958,1
174,419,1,42,74,1
175,419,2,43,5549,0
176,419,2,43,3963,1
177,419,2,43,1958,1
178,419,2,43,74,1
179,419,3,44,3963,1
180,419,3,44,1958,1
181,419,3,44,74,1
182,419,4,45,1958,1
183,419,4,45,74,1
184,419,5,46,74,1
185,426,0,47,4636,1
186,426,0,47,1165,1
187,426,0,47,3494,1
188,426,0,47,5040,1
189,426,0,47,1542,1
190,426,0,47,2138,1
191,426,0,47,1577,1
192,426,0,47,4613,0
193,426,0,47,1507,1
194,426,0,47,6483,1
195,426,0,47,3470,1
196,426,0,47,2897,1
197,426,0,47,184,1
198,426,2,48,3494,1
199,426,2,48,5040,1
200,426,2,48,1542,1
201,426,2,48,2138,1
202,426,2,48,1577,1
203,426,2,48,4613,0
204,426,2,48,1507,1
205,426,2,48,6483,1
206,426,2,48,3470,1
207,426,2,48,2897,1
208,426,2,48,184,1
209,426,3,49,5040,1
210,426,3,49,1542,1
211,426,3,49,2138,1
212,426,3,49,1577,1
213,426,3,49,4613,0
214,426,3,49,1507,1
215,426,3,49,6483,1
216,426,3,49,3470,1
217,426,3,49,2897,1
218,426,3,49,184,1
219,426,4,50,1542,1
220,426,4,50,2138,1
221,426,4,50,1577,1
222,426,4,50,4613,0
223,426,4,50,1507,1
224,426,4,50,6483,1
225,426,4,50,3470,1
226,426,4,50,2897,1
227,426,4,50,184,1
228,426,5,51,2138,1
229,426,5,51,1577,1
230,426,5,51,4613,0
231,426,5,51,1507,1
232,426,5,51,6483,1
233,426,5,51,3470,1
234,426,5,51,2897,1
235,426,5,51,184,1
236,426,6,52,1577,1
237,426,6,52,4613,0
238,426,6,52,1507,1
239,426,6,52,6483,1
240,426,6,52,3470,1
241,426,6,52,2897,1
242,426,6,52,184,1
243,426,8,53,1507,1
244,426,8,53,6483,1
245,426,8,53,3470,1
246,426,8,53,2897,1
247,426,8,53,184,1
248,426,9,54,6483,1
249,426,9,54,3470,1
250,426,9,54,2897,1
251,426,9,54,184,1
252,426,11,55,2897,1
253,426,11,55,184,1
254,426,12,56,184,1
255,455,0,57,5476,0
256,455,0,57,2666,1
257,455,0,57,5919,1
258,455,0,57,384,1
259,455,1,58,2666,1
260,455,1,58,5919,1
261,455,1,58,384,1
262,455,2,59,5919,1
263,455,2,59,384,1
264,455,3,60,384,1
265,458,0,61,5584,0
266,458,0,61,5549,1
267,458,0,61,6077,1
268,458,0,61,2176,1
269,458,0,61,4920,1
270,458,1,62,5549,1
271,458,1,62,6077,1
272,458,1,62,2176,1
273,458,1,62,4920,1
274,458,2,63,6077,1
275,458,2,63,2176,1
276,458,2,63,4920,1
277,458,3,64,2176,1
278,458,3,64,4920,1
279,459,0,65,1494,1
280,459,0,65,2176,1
281,459,0,65,6077,1
282,459,0,65,2528,1
283,459,0,65,6210,1
284,459,1,66,2176,1
285,459,1,66,6077,1
286,459,1,66,2528,1
287,459,1,66,6210,1
288,459,2,67,6077,1
289,459,2,67,2528,1
290,459,2,67,6210,1
291,459,3,68,2528,1
292,459,3,68,6210,1
293,459,4,69,6210,1
294,461,0,70,49,0
295,461,0,70,2926,1
296,461,0,70,1494,1
297,461,0,70,5506,1
298,461,0,70,6448,1
299,461,1,71,2926,1
300,461,1,71,1494,1
301,461,1,71,5506,1
302,461,1,71,6448,1
303,461,3,72,5506,1
304,461,3,72,6448,1
305,461,4,73,6448,1
306,462,0,74,2562,1
307,462,0,74,1978,0
308,462,0,74,3804,1
309,462,0,74,4065,1
310,462,1,75,1978,0
311,462,1,75,3804,1
312,462,1,75,4065,1
313,462,2,76,3804,1
314,462,2,76,4065,1
315,462,3,77,4065,1
316,463,0,78,6118,1
317,463,0,78,97,1
318,463,0,78,1494,0
319,463,0,78,5226,1
320,463,0,78,3918,1
321,463,0,78,4738,1
322,463,2,79,1494,0
323,463,2,79,5226,1
324,463,2,79,3918,1
325,463,2,79,4738,1
326,463,3,80,5226,1
327,463,3,80,3918,1
328,463,3,80,4738,1
329,463,4,81,3918,1
330,463,4,81,4738,1
331,463,5,82,4738,1
332,464,0,83,4901,1
333,464,0,83,133,1
334,464,0,83,998,1
335,464,0,83,5385,0
336,464,1,84,133,1
337,464,1,84,998,1
338,464,1,84,5385,0
339,464,3,85,5385,0
340,465,0,86,1223,1
341,465,0,86,1006,1
342,465,0,86,6483,0
343,465,0,86,4903,1
344,465,1,87,1006,1
345,465,1,87,6483,0
346,465,1,87,4903,1
347,465,2,88,6483,0
348,465,2,88,4903,1
349,465,3,89,4903,1
350,466,0,90,1577,1
351,466,0,90,6411,1
352,466,0,90,3065,0
353,466,0,90,5838,1
354,466,1,91,6411,1
355,466,1,91,3065,0
356,466,1,91,5838,1
357,466,2,92,3065,0
358,466,2,92,5838,1
359,466,3,93,5838,1
360,467,0,94,5286,1
361,467,0,94,1494,1
362,467,0,94,1577,0
363,467,0,94,4823,1
364,467,2,95,1577,0
365,467,2,95,4823,1
366,467,3,96,4823,1
367,468,0,97,2459,1
368,468,0,97,4920,1
369,468,0,97,2799,0
370,468,0,97,2047,1
371,468,1,98,4920,1
372,468,1,98,2799,0
373,468,1,98,2047,1
374,468,2,99,2799,0
375,468,2,99,2047,1
376,468,3,100,2047,1
377,469,0,101,2562,1
378,469,0,101,5017,1
379,469,0,101,5286,0
380,469,0,101,942,1
381,469,0,101,2176,1
382,469,1,102,5017,1
383,469,1,102,5286,0
384,469,1,102,942,1
385,469,1,102,2176,1
386,469,2,103,5286,0
387,469,2,103,942,1
388,469,2,103,2176,1
389,469,3,104,942,1
390,469,3,104,2176,1
391,469,4,105,2176,1
392,470,0,106,2443,1
393,470,0,106,79,0
394,470,0,106,1223,1
395,470,0,106,4903,1
396,470,1,107,79,0
397,470,1,107,1223,1
398,470,1,107,4903,1
399,470,2,108,1223,1
400,470,2,108,4903,1
401,470,3,109,4903,1
402,471,0,110,1494,1
403,471,0,110,2724,1
404,471,0,110,409,1
405,471,0,110,1917,0
406,471,0,110,4920,1
407,471,0,110,5087,1
408,471,1,111,2724,1
409,471,1,111,409,1
410,471,1,111,1917,0
411,471,1,111,4920,1
412,471,1,111,5087,1
413,471,2,112,409,1
414,471,2,112,1917,0
415,471,2,112,4920,1
416,471,2,112,5087,1
417,471,3,113,1917,0
418,471,3,113,4920,1
419,471,3,113,5087,1
420,471,4,114,4920,1
421,471,4,114,5087,1
422,471,5,115,5087,1
423,474,0,116,4686,0
424,474,0,116,1327,1
425,474,0,116,4903,1
426,474,0,116,1223,1
427,474,0,116,6551,0
428,474,0,116,5476,1
429,474,0,116,3186,1
430,474,0,116,5882,0
431,474,0,116,2415,1
432,474,0,116,4304,1
433,474,0,116,405,1
434,474,1,117,1327,1
435,474,1,117,4903,1
436,474,1,117,1223,1
437,474,1,117,6551,0
438,474,1,117,5476,1
439,474,1,117,3186,1
440,474,1,117,5882,0
441,474,1,117,2415,1
442,474,1,117,4304,1
443,474,1,117,405,1
444,474,2,118,4903,1
445,474,2,118,1223,1
446,474,2,118,6551,0
447,474,2,118,5476,1
448,474,2,118,3186,1
449,474,2,118,5882,0
450,474,2,118,2415,1
451,474,2,118,4304,1
452,474,2,118,405,1
453,474,4,119,6551,0
454,474,4,119,5476,1
455,474,4,119,3186,1
456,474,4,119,5882,0
457,474,4,119,2415,1
458,474,4,119,4304,1
459,474,4,119,405,1
460,474,5,120,5476,1
461,474,5,120,3186,1
462,474,5,120,5882,0
463,474,5,120,2415,1
464,474,5,120,4304,1
465,474,5,120,405,1
466,474,7,121,5882,0
467,474,7,121,2415,1
468,474,7,121,4304,1
469,474,7,121,405,1
470,474,8,122,2415,1
471,474,8,122,4304,1
472,474,8,122,405,1
473,474,9,123,4304,1
474,474,9,123,405,1
475,474,10,124,405,1
476,475,1,125,3876,1
477,475,1,125,3357,1
478,475,1,125,3227,1
479,475,1,125,5558,1
480,475,2,126,3357,1
481,475,2,126,3227,1
482,475,2,126,5558,1
483,475,3,127,3227,1
484,475,3,127,5558,1
485,477,0,128,70,1
486,477,0,128,4052,0
487,477,0,128,6545,1
488,477,0,128,2282,1
489,477,1,129,4052,0
490,477,1,129,6545,1
491,477,1,129,2282,1
492,477,2,130,6545,1
493,477,2,130,2282,1
494,477,3,131,2282,1
495,480,0,132,741,1
496,480,0,132,2057,0
497,480,0,132,5130,1
498,480,0,132,4201,1
499,480,0,132,3875,1
500,480,1,133,2057,0
501,480,1,133,5130,1
502,480,1,133,4201,1
503,480,1,133,3875,1
504,480,2,134,5130,1
505,480,2,134,4201,1
506,480,2,134,3875,1
507,480,3,135,4201,1
508,480,3,135,3875,1
509,480,4,136,3875,1
510,481,0,137,2353,1
511,481,0,137,6551,1
512,481,0,137,6483,0
513,481,0,137,3977,1
514,481,0,137,5919,1
515,481,0,137,4686,1
516,481,2,138,6483,0
517,481,2,138,3977,1
518,481,2,138,5919,1
519,481,2,138,4686,1
520,481,3,139,3977,1
521,481,3,139,5919,1
522,481,3,139,4686,1
523,481,4,140,5919,1
524,481,4,140,4686,1
525,481,5,141,4686,1
526,482,0,142,2777,1
527,482,0,142,5609,1
528,482,0,142,1149,0
529,482,0,142,5851,1
530,482,2,143,1149,0
531,482,2,143,5851,1
532,482,3,144,5851,1
533,484,0,145,3283,1
534,484,0,145,2393,1
535,484,0,145,5233,1
536,484,0,145,6357,1
537,484,0,145,5474,1
538,484,0,145,973,1
539,484,2,146,5233,1
540,484,2,146,6357,1
541,484,2,146,5474,1
542,484,2,146,973,1
543,484,3,147,6357,1
544,484,3,147,5474,1
545,484,3,147,973,1
546,484,4,148,5474,1
547,484,4,148,973,1
548,484,5,149,973,1
549,485,0,150,1849,1
550,485,0,150,5851,1
551,485,0,150,1633,1
552,485,0,150,3038,1
553,485,0,150,5241,1
554,485,0,150,5281,1
555,485,2,151,1633,1
556,485,2,151,3038,1
557,485,2,151,5241,1
558,485,2,151,5281,1
559,485,3,152,3038,1
560,485,3,152,5241,1
561,485,3,152,5281,1
562,485,4,153,5241,1
563,485,4,153,5281,1
564,487,0,154,1397,1
565,487,0,154,2353,1
566,487,0,154,4236,0
567,487,0,154,4389,1
568,487,0,154,634,1
569,487,1,155,2353,1
570,487,1,155,4236,0
571,487,1,155,4389,1
572,487,1,155,634,1
573,487,2,156,4236,0
574,487,2,156,4389,1
575,487,2,156,634,1
576,487,3,157,4389,1
577,487,3,157,634,1
578,487,4,158,634,1
579,502,0,159,4922,1
580,502,0,159,1494,1
581,502,0,159,5878,1
582,502,0,159,5362,1
583,502,0,159,4502,1
584,502,1,160,1494,1
585,502,1,160,5878,1
586,502,1,160,5362,1
587,502,1,160,4502,1
588,502,2,161,5878,1
589,502,2,161,5362,1
590,502,2,161,4502,1
591,502,3,162,5362,1
592,502,3,162,4502,1
593,502,4,163,4502,1
594,503,0,164,2904,1
595,503,0,164,508,1
596,503,0,164,2801,0
597,503,0,164,2510,1
598,503,0,164,4945,1
599,503,2,165,2801,0
600,503,2,165,2510,1
601,503,2,165,4945,1
602,503,4,166,4945,1
603,507,0,167,1494,1
604,507,0,167,608,1
605,507,0,167,5270,1
606,507,0,167,4203,1
607,507,0,167,1067,1
608,507,0,167,1074,1
609,507,1,168,608,1
610,507,1,168,5270,1
611,507,1,168,4203,1
612,507,1,168,1067,1
613,507,1,168,1074,1
614,507,2,169,5270,1
615,507,2,169,4203,1
616,507,2,169,1067,1
617,507,2,169,1074,1
618,507,3,170,4203,1
619,507,3,170,1067,1
620,507,3,170,1074,1
621,507,5,171,1074,1
622,512,0,172,707,1
623,512,0,172,1494,1
624,512,0,172,1074,1
625,512,0,172,1178,1
626,512,0,172,5270,1
627,512,1,173,1494,1
628,512,1,173,1074,1
629,512,1,173,1178,1
630,512,1,173,5270,1
631,512,2,174,1074,1
632,512,2,174,1178,1
633,512,2,174,5270,1
634,512,3,175,1178,1
635,512,3,175,5270,1
636,512,4,176,5270,1
637,513,0,177,5851,1
638,513,0,177,1149,1
639,513,0,177,1713,1
640,513,0,177,5270,1
641,513,0,177,2777,1
642,513,1,178,1149,1
643,513,1,178,1713,1
644,513,1,178,5270,1
645,513,1,178,2777,1
646,513,2,179,1713,1
647,513,2,179,5270,1
648,513,2,179,2777,1
649,513,3,180,5270,1
650,513,3,180,2777,1
651,513,4,181,2777,1
652,514,0,182,4619,1
653,514,0,182,2047,1
654,514,0,182,5478,1
655,514,0,182,2174,1
656,514,2,183,5478,1
657,514,2,183,2174,1
658,514,3,184,2174,1
659,516,0,185,4203,1
660,516,0,185,5270,1
661,516,0,185,354,1
662,516,0,185,4903,1
663,516,0,185,874,1
664,516,0,185,4304,1
665,516,1,186,5270,1
666,516,1,186,354,1
667,516,1,186,4903,1
668,516,1,186,874,1
669,516,1,186,4304,1
670,516,2,187,354,1
671,516,2,187,4903,1
672,516,2,187,874,1
673,516,2,187,4304,1
674,516,3,188,4903,1
675,516,3,188,874,1
676,516,3,188,4304,1
677,516,4,189,874,1
678,516,4,189,4304,1
679,516,5,190,4304,1
680,518,0,191,5270,1
681,518,0,191,4203,1
682,518,0,191,874,1
683,518,0,191,2720,1
684,518,1,192,4203,1
685,518,1,192,874,1
686,518,1,192,2720,1
687,518,2,193,874,1
688,518,2,193,2720,1
689,518,3,194,2720,1
690,519,0,195,5478,1
691,519,0,195,2047,1
692,519,0,195,400,1
693,519,0,195,2720,1
694,519,0,195,5549,1
695,519,0,195,6530,1
696,519,1,196,2047,1
697,519,1,196,400,1
698,519,1,196,2720,1
699,519,1,196,5549,1
700,519,1,196,6530,1
701,519,2,197,400,1
702,519,2,197,2720,1
703,519,2,197,5549,1
704,519,2,197,6530,1
705,519,3,198,2720,1
706,519,3,198,5549,1
707,519,3,198,6530,1
708,519,4,199,5549,1
709,519,4,199,6530,1
710,519,5,200,6530,1
711,522,0,201,1504,1
712,522,0,201,5476,1
713,522,0,201,4686,1
714,522,0,201,3263,1
715,522,0,201,1634,1
716,522,1,202,5476,1
717,522,1,202,4686,1
718,522,1,202,3263,1
719,522,1,202,1634,1
720,522,2,203,4686,1
721,522,2,203,3263,1
722,522,2,203,1634,1
723,522,3,204,3263,1
724,522,3,204,1634,1
725,522,4,205,1634,1
726,533,0,206,1082,1
727,533,0,206,949,1
728,533,0,206,4686,1
729,533,0,206,6258,1
730,533,1,207,949,1
731,533,1,207,4686,1
732,533,1,207,6258,1
733,533,2,208,4686,1
734,533,2,208,6258,1
735,533,3,209,6258,1
736,538,0,210,2697,0
737,538,0,210,1082,0
738,538,0,210,1504,0
739,538,0,210,4686,1
740,538,1,211,1082,0
741,538,1,211,1504,0
742,538,1,211,4686,1
743,538,2,212,1504,0
744,538,2,212,4686,1
745,538,3,213,4686,1
746,540,0,214,2247,1
747,540,0,214,265,1
748,540,0,214,2748,0
749,540,0,214,3904,0
750,540,0,214,2026,1
751,540,1,215,265,1
752,540,1,215,2748,0
753,540,1,215,3904,0
754,540,1,215,2026,1
755,540,2,216,2748,0
756,540,2,216,3904,0
757,540,2,216,2026,1
758,540,3,217,3904,0
759,540,3,217,2026,1
760,540,4,218,2026,1
761,542,0,219,6483,1
762,542,0,219,1193,0
763,542,0,219,1789,1
764,542,0,219,5048,1
765,542,0,219,3720,1
766,542,1,220,1193,0
767,542,1,220,1789,1
768,542,1,220,5048,1
769,542,1,220,3720,1
770,542,2,221,1789,1
771,542,2,221,5048,1
772,542,2,221,3720,1
773,542,3,222,5048,1
774,542,3,222,3720,1
775,542,4,223,3720,1
776,543,0,224,4851,1
777,543,0,224,3720,1
778,543,0,224,909,1
779,543,0,224,3382,1
780,543,2,225,909,1
781,543,2,225,3382,1
782,543,3,226,3382,1
783,544,0,227,5130,1
784,544,0,227,276,1
785,544,0,227,237,0
786,544,0,227,2563,0
787,544,0,227,1082,0
788,544,0,227,2257,0
789,544,1,228,276,1
790,544,1,228,237,0
791,544,1,228,2563,0
792,544,1,228,1082,0
793,544,1,228,2257,0
794,544,2,229,237,0
795,544,2,229,2563,0
796,544,2,229,1082,0
797,544,2,229,2257,0
798,544,3,230,2563,0
799,544,3,230,1082,0
800,544,3,230,2257,0
801,544,5,231,2257,0
802,554,0,232,6389,0
803,554,0,232,2047,1
804,554,0,232,417,1
805,554,0,232,5549,1
806,554,0,232,3918,1
807,554,1,233,2047,1
808,554,1,233,417,1
809,554,1,233,5549,1
810,554,1,233,3918,1
811,554,2,234,417,1
812,554,2,234,5549,1
813,554,2,234,3918,1
814,554,3,235,5549,1
815,554,3,235,3918,1
816,554,4,236,3918,1
817,556,0,237,4510,1
818,556,0,237,1397,1
819,556,0,237,3563,1
820,556,0,237,2353,1
821,556,0,237,4686,1
822,556,0,237,874,1
823,556,1,238,1397,1
824,556,1,238,3563,1
825,556,1,238,2353,1
826,556,1,238,4686,1
827,556,1,238,874,1
828,556,2,239,3563,1
829,556,2,239,2353,1
830,556,2,239,4686,1
831,556,2,239,874,1
832,556,3,240,2353,1
833,556,3,240,4686,1
834,556,3,240,874,1
835,556,5,241,874,1
836,557,0,242,16,1
837,557,0,242,5632,0
838,557,0,242,3451,1
839,557,0,242,1327,1
840,557,1,243,5632,0
841,557,1,243,3451,1
842,557,1,243,1327,1
843,557,2,244,3451,1
844,557,2,244,1327,1
845,557,3,245,1327,1
846,558,0,246,4086,1
847,558,0,246,2610,1
848,558,0,246,2593,1
849,558,0,246,1067,1
850,558,0,246,1078,1
851,558,1,247,2610,1
852,558,1,247,2593,1
853,558,1,247,1067,1
854,558,1,247,1078,1
855,558,2,248,2593,1
856,558,2,248,1067,1
857,558,2,248,1078,1
858,558,3,249,1067,1
859,558,3,249,1078,1
860,558,4,250,1078,1
861,560,0,251,326,1
862,560,0,251,5316,1
863,560,0,251,5042,1
864,560,0,251,1542,1
865,560,2,252,5042,1
866,560,2,252,1542,1
867,560,3,253,1542,1
868,561,0,254,3467,1
869,561,0,254,5281,1
870,561,0,254,6483,1
871,561,0,254,5496,1
872,561,0,254,5919,1
873,561,1,255,5281,1
874,561,1,255,6483,1
875,561,1,255,5496,1
876,561,1,255,5919,1
877,561,2,256,6483,1
878,561,2,256,5496,1
879,561,2,256,5919,1
880,561,3,257,5496,1
881,561,3,257,5919,1
882,561,4,258,5919,1
883,563,0,259,5452,1
884,563,0,259,5332,1
885,563,0,259,5222,1
886,563,0,259,514,1
887,563,0,259,1660,1
888,563,0,259,316,1
889,563,1,260,5332,1
890,563,1,260,5222,1
891,563,1,260,514,1
892,563,1,260,1660,1
893,563,1,260,316,1
894,563,2,261,5222,1
895,563,2,261,514,1
896,563,2,261,1660,1
897,563,2,261,316,1
898,563,3,262,514,1
899,563,3,262,1660,1
900,563,3,262,316,1
901,563,4,263,1660,1
902,563,4,263,316,1
903,563,5,264,316,1
904,564,0,265,5943,1
905,564,0,265,4134,1
906,564,0,265,1837,1
907,564,0,265,2687,0
908,564,1,266,4134,1
909,564,1,266,1837,1
910,564,1,266,2687,0
911,564,2,267,1837,1
912,564,2,267,2687,0
913,564,3,268,2687,0
914,567,0,269,2477,1
915,567,0,269,6199,0
916,567,0,269,1631,1
917,567,0,269,6503,1
918,567,1,270,6199,0
919,567,1,270,1631,1
920,567,1,270,6503,1
921,567,2,271,1631,1
922,567,2,271,6503,1
923,567,3,272,6503,1
924,569,0,273,3174,0
925,569,0,273,5130,1
926,569,0,273,3652,1
927,569,0,273,2057,1
928,569,1,274,5130,1
929,569,1,274,3652,1
930,569,1,274,2057,1
931,569,2,275,3652,1
932,569,2,275,2057,1
933,569,3,276,2057,1
934,570,0,277,5289,1
935,570,0,277,6118,1
936,570,0,277,4581,1
937,570,0,277,1542,1
938,570,0,277,1837,1
939,570,2,278,4581,1
940,570,2,278,1542,1
941,570,2,278,1837,1
942,570,4,279,1837,1
943,571,0,280,600,1
944,571,0,280,5461,0
945,571,0,280,1192,1
946,571,0,280,6094,1
947,571,1,281,5461,0
948,571,1,281,1192,1
949,571,1,281,6094,1
950,571,2,282,1192,1
951,571,2,282,6094,1
952,571,3,283,6094,1
953,573,0,284,2562,0
954,573,0,284,4686,1
955,573,0,284,3944,1
956,573,0,284,5476,1
957,573,0,284,3333,1
958,573,1,285,4686,1
959,573,1,285,3944,1
960,573,1,285,5476,1
961,573,1,285,3333,1
962,573,2,286,3944,1
963,573,2,286,5476,1
964,573,2,286,3333,1
965,573,3,287,5476,1
966,573,3,287,3333,1
967,575,0,288,3451,1
968,575,0,288,2074,1
969,575,0,288,5362,1
970,575,0,288,3636,1
971,575,0,288,4095,1
972,575,2,289,5362,1
973,575,2,289,3636,1
974,575,2,289,4095,1
975,575,3,290,3636,1
976,575,3,290,4095,1
977,579,0,291,2292,1
978,579,0,291,4533,0
979,579,0,291,2042,1
980,579,0,291,2968,1
981,579,0,291,4395,1
982,579,0,291,6282,1
983,579,1,292,4533,0
984,579,1,292,2042,1
985,579,1,292,2968,1
986,579,1,292,4395,1
987,579,1,292,6282,1
988,579,2,293,2042,1
989,579,2,293,2968,1
990,579,2,293,4395,1
991,579,2,293,6282,1
992,579,3,294,2968,1
993,579,3,294,4395,1
994,579,3,294,6282,1
995,579,4,295,4395,1
996,579,4,295,6282,1
997,579,5,296,6282,1
998,582,0,297,3876,1
999,582,0,297,3227,1
1000,582,0,297,2988,0
1001,582,0,297,6555,1
1002,582,1,298,3227,1
1003,582,1,298,2988,0
1004,582,1,298,6555,1
1005,582,2,299,2988,0
1006,582,2,299,6555,1
1007,582,3,300,6555,1
1008,583,0,301,1314,1
1009,583,0,301,5130,1
1010,583,0,301,4118,1
1011,583,0,301,2455,1
1012,583,0,301,414,1
1013,583,1,302,5130,1
1014,583,1,302,4118,1
1015,583,1,302,2455,1
1016,583,1,302,414,1
1017,583,2,303,4118,1
1018,583,2,303,2455,1
1019,583,2,303,414,1
1020,583,3,304,2455,1
1021,583,3,304,414,1
1022,583,4,305,414,1
1023,585,0,306,5261,1
1024,585,0,306,5267,1
1025,585,0,306,4789,1
1026,585,0,306,651,1
1027,585,2,307,4789,1
1028,585,2,307,651,1
1029,585,3,308,651,1
1030,586,0,309,6258,1
1031,586,0,309,5546,1
1032,586,0,309,5624,1
1033,586,0,309,5685,1
1034,586,1,310,5546,1
1035,586,1,310,5624,1
1036,586,1,310,5685,1
1037,586,2,311,5624,1
1038,586,2,311,5685,1
1039,586,3,312,5685,1
1040,588,0,313,1850,1
1041,588,0,313,2443,1
1042,588,0,313,2150,1
1043,588,0,313,2669,1
1044,588,2,314,2150,1
1045,588,2,314,2669,1
1046,588,3,315,2669,1
1047,589,0,316,1069,1
1048,589,0,316,3935,1
1049,589,0,316,3620,0
1050,589,0,316,3411,1
1051,589,0,316,1272,1
1052,589,1,317,3935,1
1053,589,1,317,3620,0
1054,589,1,317,3411,1
1055,589,1,317,1272,1
1056,589,2,318,3620,0
1057,589,2,318,3411,1
1058,589,2,318,1272,1
1059,589,3,319,3411,1
1060,589,3,319,1272,1
1061,589,4,320,1272,1
1062,590,0,321,3172,1
1063,590,0,321,362,0
1064,590,0,321,3964,1
1065,590,0,321,6242,1
1066,590,2,322,3964,1
1067,590,2,322,6242,1
1068,593,0,323,2191,1
1069,593,0,323,1178,1
1070,593,0,323,756,1
1071,593,0,323,336,1
1072,593,2,324,756,1
1073,593,2,324,336,1
1074,595,0,325,3793,1
